"Station2","Date2","Tmax2","Tmin2","Tavg2","DewPoint2","WetBulb2","Heat2","Cool2","CodeSum2","PrecipTotal2","StnPressure2","SeaLevel2","ResultSpeed2","ResultDir2","AvgSpeed2"
"2",2014-06-18,85,63,39,67,39,1,10,"TS TSRA RA BR",0.8,"29.29","29.92",3.3,23,"10.6"
"2",2014-06-19,82,60,36,66,37,1,7,"TSRA RA BR HZ",0.39,"29.39","30.03",5.4,6,"7.6"
"2",2014-06-20,86,66,41,67,39,1,12,"RA BR VCFG",0.03,"29.28","29.93",2.6,29,"8.8"
"2",2014-06-21,85,63,39,65,36,1,10,"RA BR",0.73,"29.26","29.91",2.1,17,"6.5"
"2",2014-06-22,82,66,39,64,36,1,10,"BR",0,"29.23","29.87",4.8,8,"5.8"
"2",2014-06-23,84,69,42,69,40,1,13,"RA BR",0.16,"29.18","29.82",1.9,22,"5.5"
"2",2014-06-24,85,70,43,70,41,1,14,"RA BR",1.15,"29.21","29.83",0.9,15,"5.7"
"2",2014-06-25,79,62,36,63,34,1,7,"BR HZ",0.02,"29.34","29.96",5.3,4,"6.2"
"2",2014-06-26,77,60,34,60,32,1,5,"BR HZ",0,"29.38","30.03",5.5,6,"7.1"
"2",2014-06-27,91,62,42,65,39,1,13,"BR HZ",0,"29.34","29.98",7.2,16,"9.0"
"2",2014-06-28,88,75,47,70,42,1,18,"TS TSRA",0.16,"29.31","29.95",11.1,17,"11.7"
"2",2014-06-29,88,71,45,70,42,1,16," ",0.04,"29.26","29.89",12.4,21,"13.2"
"2",2014-06-30,88,68,43,71,42,1,14,"TS TSRA RA BR",2.06,"29.10","29.75",9,19,"12.7"
"2",2014-07-01,84,68,41,64,37,1,12,"RA DZ BR",0.04,"29.08","29.71",14.9,24,"14.6"
"2",2014-07-02,74,58,31,56,29,1,2,"RA DZ BR HZ",0.12,"29.28","29.90",6.3,30,"9.7"
"2",2014-07-03,75,57,31,51,27,1,2,"RA DZ BR",0.05,"29.47","30.10",1.8,1,"7.0"
"2",2014-07-04,79,60,35,50,28,1,6,"HZ",0,"29.60","30.25",2.8,6,"7.1"
"2",2014-07-05,79,63,36,55,31,1,7,"RA HZ",0.01,"29.47","30.15",9.2,21,"9.6"
"2",2014-07-06,89,66,43,66,39,1,14," ",0,"29.17","29.84",12.5,22,"12.9"
"2",2014-07-07,89,72,46,66,40,1,17,"TSRA",0.48,"29.05","29.70",9.1,27,"10.3"
"2",2014-07-08,84,70,42,62,37,1,13,"RA",0.48,"29.07","29.69",11.5,27,"13.0"
"2",2014-07-09,81,64,38,58,33,1,9," ",0,"29.31","29.91",3,1,"6.1"
"2",2014-07-10,78,63,36,56,31,1,7," ",0,"29.49","30.11",4.5,9,"5.4"
"2",2014-07-11,83,63,38,54,32,1,9," ",0,"29.48","30.13",5.5,17,"6.5"
"2",2014-07-12,81,70,41,69,41,1,12,"TSRA RA BR",3.31,"29.30","29.96",8.6,21,"10.6"
"2",2014-07-13,86,71,44,65,38,1,15," ",0.04,"29.24","29.88",9.1,27,"10.0"
"2",2014-07-14,81,64,38,57,32,1,9," ",0.37,"29.17","29.81",5.9,30,"7.4"
"2",2014-07-15,71,57,29,53,27,2,1,"RA",0.05,"29.26","29.91",10,29,"10.4"
"2",2014-07-16,73,56,30,50,26,1,1," ",0,"29.36","30.00",3.2,2,"7.1"
"2",2014-07-17,78,58,33,53,29,1,4," ",0,"29.43","30.07",2.5,15,"5.1"
"2",2014-07-18,81,64,38,55,31,1,9," ",0,"29.46","30.10",4.9,16,"6.2"
"2",2014-07-19,80,62,36,56,32,1,7," ",0,"29.39","30.04",3.2,9,"4.3"
"2",2014-07-20,84,66,40,59,34,1,11," ",0,"29.37","30.01",3.8,23,"4.4"
"2",2014-07-21,87,68,43,63,38,1,14," ",0,"29.41","30.04",7.6,19,"8.0"
"2",2014-07-22,91,72,47,70,43,1,18,"TSRA BR",0.19,"29.34","29.96",9.6,21,"12.9"
"2",2014-07-23,76,64,35,56,30,1,6," ",0,"29.47",NA,16.4,2,"16.7"
"2",2014-07-24,75,60,33,52,28,1,4," ",0,"29.44","30.10",5,4,"8.2"
"2",2014-07-25,77,60,34,57,31,1,5," ",0,"29.31","29.97",8.7,21,"9.2"
"2",2014-07-26,85,70,43,67,39,1,14," ",0,"29.16","29.81",7,23,"8.1"
"2",2014-07-27,89,66,43,62,37,1,14,"BR",0.04,"29.13","29.75",11.4,30,"14.2"
"2",2014-07-28,73,62,33,50,27,1,4," ",0,"29.38","30.01",10,36,"12.2"
"2",2014-07-29,81,60,36,55,31,1,7," ",0,"29.34","29.99",4.8,29,"8.0"
"2",2014-07-30,80,61,36,58,31,1,7," ",0,"29.36","30.00",1.1,6,"5.4"
"2",2014-07-31,85,63,39,59,34,1,10,"BR HZ",0,"29.36","30.00",7.6,25,"8.5"
"2",2014-08-01,83,67,40,60,34,1,11,"TSRA RA HZ",0.21,"29.41","30.05",5.5,23,"7.3"
"2",2014-08-02,84,63,39,56,32,1,10," ",0,"29.46","30.10",2.6,5,"4.6"
"2",2014-08-03,87,66,42,62,36,1,13," ",0,"29.44","30.08",2.6,20,"6.5"
"2",2014-08-04,88,68,43,64,38,1,14,"TSRA RA BR",1.82,"29.39","30.04",3.3,30,"8.9"
"2",2014-08-05,80,68,39,66,38,1,10,"RA BR",0.07,"29.37","30.01",2.3,4,"5.2"
"2",2014-08-06,81,65,38,57,33,1,9," ",0,"29.39","30.03",4.8,3,"6.3"
"2",2014-08-07,81,69,40,61,35,1,11," ",0,"29.40","30.04",8.7,9,"9.3"
"2",2014-08-08,82,70,41,60,35,1,12," ",0,"29.39","30.03",10.7,7,"11.1"
"2",2014-08-09,80,68,39,59,34,1,10," ",0,"29.39","30.04",9.7,6,"10.5"
"2",2014-08-10,82,71,42,62,36,1,13," ",0,"29.33","29.98",7.2,4,"8.4"
"2",2014-08-11,84,68,41,67,38,1,12,"RA BR",1.16,"29.17","29.83",4,31,"8.1"
"2",2014-08-12,70,63,32,59,31,1,3,"RA BR",0.16,"29.23","29.86",9.7,31,"11.2"
"2",2014-08-13,83,59,36,59,32,1,7," ",0,"29.34","29.98",3.4,31,"8.0"
"2",2014-08-14,73,61,32,50,27,1,3," ",0,"29.41","30.05",7.6,5,"8.9"
"2",2014-08-15,79,55,32,51,28,1,3," ",0,"29.35","30.01",5.5,23,"6.2"
"2",2014-08-16,81,64,38,64,36,1,9," ",0,"29.26","29.90",7.9,22,"8.3"
"2",2014-08-17,72,66,34,64,35,1,5,"BR",0,"29.29","29.94",7.8,2,"8.6"
"2",2014-08-18,85,67,41,66,38,1,12,"HZ",0,"29.18","29.84",2.7,23,"5.7"
"2",2014-08-19,86,73,45,68,40,1,16,"RA BR",0.13,"29.08","29.71",10.6,23,"11.5"
"2",2014-08-20,87,68,43,67,40,1,14," ",0,"29.23","29.84",7.9,24,"8.1"
"2",2014-08-21,83,71,42,72,42,1,13,"TSRA RA BR",1.29,"29.26","29.90",4,18,"6.3"
"2",2014-08-22,87,74,46,73,44,1,17,"TSRA RA BR",3.17,"29.28","29.91",5.7,23,"7.3"
"2",2014-08-23,87,71,44,72,43,1,15,"BR",0.5,"29.31","29.94",1.6,8,"3.9"
"2",2014-08-24,89,73,46,73,44,1,17," ",0,"29.33","29.96",6.3,12,"7.3"
"2",2014-08-25,92,73,48,72,43,1,19,"TSRA",0.78,"29.33","29.97",4,18,"7.1"
"2",2014-08-26,86,49,NA,68,40,NA,NA," ",0,"29.41","30.04",1.3,15,"5.8"
"2",2014-08-27,81,70,41,63,36,1,12," ",0,"29.46","30.09",6.4,6,"7.1"
"2",2014-08-28,77,69,38,61,35,1,9,"RA DZ",0.02,"29.41","30.06",7.3,8,"8.5"
"2",2014-08-29,88,73,46,69,41,1,17," ",0,"29.26","29.91",9.9,17,"10.5"
"2",2014-08-30,86,74,45,69,41,1,16," ",0,"29.21","29.83",11.4,22,"12.4"
"2",2014-08-31,87,71,44,69,41,1,15," ",0,"29.25","29.88",6.9,21,"7.7"
"2",2014-09-01,85,74,45,69,41,1,16," ",0,"29.13","29.76",12.7,22,"13.2"
"2",2014-09-02,85,69,42,62,36,1,13," ",0,"29.24","29.87",5.8,27,"6.7"
"2",2014-09-03,85,67,41,63,37,1,12," ",0,"29.33","29.96",5.9,21,"6.9"
"2",2014-09-04,87,73,45,69,41,1,16,"TSRA RA",0.22,"29.26","29.92",12,19,"12.7"
"2",2014-09-05,89,67,43,69,41,1,14,"RA",0.43,"29.34","29.94",7.3,26,"12.1"
"2",2014-09-06,76,62,34,54,29,1,5," ",0,"29.48","30.11",4.7,36,"8.1"
"2",2014-09-07,79,58,34,53,29,1,5," ",0,"29.49","30.15",2.2,11,"4.6"
"2",2014-09-08,79,60,35,54,30,1,6," ",0,"29.39","30.06",5.2,17,"5.9"
"2",2014-09-09,81,66,39,62,35,1,10,"RA",0.01,"29.24","29.92",8.2,19,"8.5"
"2",2014-09-10,82,58,35,64,36,1,6,"RA DZ BR",1.61,"29.03","29.66",8.9,24,"16.1"
"2",2014-09-11,58,52,20,45,19,3,1," ",0,"29.51","30.14",9.5,34,"10.6"
"2",2014-09-12,57,46,17,48,19,6,1,"RA DZ BR",0.1,"29.60","30.26",11,34,"11.8"
"2",2014-09-13,60,42,16,42,16,7,1," ",0.01,"29.66","30.33",3.1,33,"6.9"
"2",2014-09-14,67,46,22,44,20,29,1," ",0,"29.57","30.25",4.2,22,"4.7"
"2",2014-09-15,62,54,23,50,23,28,1,"RA DZ",0,"29.46","30.13",2.9,29,"6.4"
"2",2014-09-16,69,47,23,46,21,28,1," ",0,"29.47","30.15",1.5,34,"4.7"
"2",2014-09-17,72,49,26,48,23,25,1," ",0,"29.36","30.02",1.5,16,"4.0"
"2",2014-09-18,72,53,28,54,26,13,1," ",0,"29.46","30.11",4.8,3,"5.9"
"2",2014-09-19,76,57,32,49,26,1,3," ",0,"29.38","30.05",10,18,"10.5"
"2",2014-09-20,80,63,37,62,34,1,8,"RA",0.12,"29.17","29.83",11.5,22,"12.1"
"2",2014-09-21,70,52,26,51,25,25,1," ",0,"29.31","29.93",9.4,31,"12.9"
"2",2014-09-22,69,48,24,45,21,27,1," ",0,"29.59","30.22",1.3,33,"6.2"
"2",2014-09-23,76,50,28,48,24,13,1," ",0,"29.64","30.30",3.3,17,"6.2"
"2",2014-09-24,77,54,31,50,26,1,2," ",0,"29.63","30.29",4.1,13,"5.4"
"2",2014-09-25,78,58,33,54,28,1,4," ",0,"29.58","30.24",1.9,13,"3.7"
"2",2014-09-26,81,59,35,55,30,1,6," ",0,"29.57","30.22",4.7,9,"5.2"
"2",2014-09-27,79,61,35,57,31,1,6," ",0,"29.54","30.19",4,8,"4.7"
"2",2014-09-28,79,58,34,57,31,1,5,"BR",0,"29.44","30.10",2.6,8,"3.3"
"2",2014-09-29,84,57,36,57,30,1,7,"RA HZ",0,"29.33","29.99",4.5,34,"9.0"
"2",2014-09-30,61,51,21,49,21,30,1,"DZ BR",0,"29.36","30.02",9.1,2,"10.7"
"2",2014-10-01,73,52,28,51,26,13,1,"RA",0,"29.28","29.95",8,13,"8.6"
"2",2014-10-02,75,66,36,63,34,1,7,"TSRA RA BR",0.72,"29.10","29.78",7.2,17,"7.9"
"2",2014-10-03,68,46,22,47,21,29,1,"RA BR",1.05,"29.02","29.66",14,28,"15.6"
"2",2014-10-04,49,37,8,35,10,16,1,"RA DZ",0.05,"29.07","29.74",13.6,25,"13.5"
"2",2014-10-05,56,42,14,36,13,9,1,"RA",0,"29.02","29.70",10.1,23,"10.7"
"2",2014-10-06,63,48,21,40,16,30,1," ",0.01,"28.95","29.62",9.5,23,"10.5"
"2",2014-10-07,69,49,24,45,20,27,1," ",0,"29.06","29.70",10.3,24,"11.7"
"2",2014-10-08,67,48,23,36,17,28,1," ",0,"29.34","29.97",10.7,27,"11.2"
"2",2014-10-09,64,50,22,36,15,29,1," ",0,"29.44","30.09",3.4,2,"6.3"
"2",2014-10-10,59,44,17,40,15,6,1," ",0,"29.49","30.16",3.8,2,"5.2"
"2",2014-10-11,60,40,15,36,13,8,1," ",0,"29.53","30.20",3.5,8,"4.7"
"2",2014-10-12,64,45,20,44,19,3,1,"RA DZ BR",0.01,"29.31","30.00",9.5,14,"9.9"
"2",2014-10-13,71,59,30,61,31,1,1,"RA BR HZ",0.44,"29.03","29.73",7.5,15,"8.9"
"2",2014-10-14,67,54,26,59,29,25,1,"RA DZ BR",1.18,"28.89","29.54",1.8,12,"8.6"
"2",2014-10-15,58,53,21,53,23,30,1,"RA DZ BR",0.07,"29.10","29.74",9.4,35,"9.7"
"2",2014-10-16,58,53,21,52,22,30,1,"DZ BR",0,"29.09","29.77",5.4,25,"8.4"
"2",2014-10-17,63,49,21,48,21,30,1," ",0.01,"29.05","29.69",10.7,28,"12.7"
"2",2014-10-18,52,39,11,40,13,12,1,"RA",0.02,"29.44","30.08",7.6,34,"8.7"
"2",2014-10-19,57,36,12,40,13,11,1," ",0,"29.39","30.09",8.8,21,"9.0"
"2",2014-10-20,66,50,23,46,20,28,1," ",0,"29.23","29.90",4.9,32,"9.1"
"2",2014-10-21,54,49,17,41,15,6,1," ",0,"29.51","30.15",11,36,"11.6"
"2",2014-10-22,56,43,15,38,13,8,1," ",0,"29.62","30.30",3,11,"5.1"
"2",2014-10-23,62,41,17,41,16,6,1,"BR",0,"29.46","30.16",7.9,19,"8.4"
"2",2014-10-24,68,54,26,48,22,25,1," ",0,"29.31","30.00",4.9,22,"5.8"
"2",2014-10-25,75,52,29,41,21,2,1,"BR HZ",0,"29.27","29.92",9.7,28,"10.4"
"2",2014-10-26,66,44,20,33,14,3,1," ",0,"29.28","29.95",1.6,11,"5.4"
"2",2014-10-27,79,54,32,52,28,1,3,"RA",0.02,"29.00","29.67",12.7,19,"13.6"
"2",2014-10-28,66,48,22,40,17,29,1,"RA",0.03,"29.23","29.85",14,26,"14.6"
"2",2014-10-29,49,40,10,34,11,14,1," ",0,"29.42","30.07",8.5,29,"9.0"
"2",2014-10-30,53,37,10,35,11,14,1,"RA",0,"29.41","30.10",5.9,23,"6.5"
"2",2014-10-31,49,34,7,29,5,17,1,"RA SN BR",0.04,"29.54","30.20",21.7,34,"22.6"
