Date,ID,Station2,Tmax2,Tmin2,Tavg2,DewPoint2,WetBulb2,Heat2,Cool2,PrecipTotal2,StnPressure2,SeaLevel2,ResultSpeed2,ResultDir2,AvgSpeed2,BCFG2,BR2,DZ2,FG2,FG.2,FU2,GR2,HZ2,RA2,SN2,SQ2,TS2,TSRA2,VCFG2,VCTS2,Tmax2.imp,Tavg2.imp,PrecipTotal2.imp,RA45.2,PT45_gt052,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,BCFG,BR,DZ,FG,FG.,FU,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCTS,RA45,PT45_gt05,year,Month,MoDay,Month_Day
30/09/2008,337,2,61,48,20,45,19,3,1,0.01,29.27,29.94,9.3,31,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,20,0.01,12,1,1,59,48,19,13,44,18,4,1,547,1735,0,0,29.21,29.95,11.4,31,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2008,9,30,9/1
01/10/2008,338,2,62,46,NA,41,16,NA,NA,0,29.3,29.96,10.9,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,20.10356569,0,12,1,1,61,46,19,12,40,16,4,1,548,1734,0,0,29.24,29.97,11.2,33,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2008,10,1,1/10
02/10/2008,339,2,62,43,18,40,16,5,1,0,29.24,29.92,9.5,28,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,18,0,12,1,1,61,42,17,14,40,16,6,1,549,1732,0,0,29.18,29.91,8.7,28,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2008,10,2,2/10
03/10/2008,340,2,59,49,19,43,18,4,1,0.01,29.4,30.04,6,6,8.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59,19,0.01,13,1,1,60,44,17,13,42,16,6,1,550,1730,0,0.01,29.34,30.05,6.5,3,7.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,2008,10,3,3/10
04/10/2008,341,2,60,42,16,39,15,7,1,0,29.57,30.23,3.1,11,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,16,0,13,1,1,61,38,15,15,38,14,8,1,552,1729,0,0,29.51,30.23,3.2,11,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2008,10,4,4/10
05/10/2008,342,2,61,46,19,41,18,4,1,0.03,29.57,30.24,6.5,11,7.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61,19,0.03,13,1,1,61,41,16,14,43,17,7,1,553,1727,0,0.06,29.51,30.25,5.6,11,6.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,2008,10,5,5/10
06/10/2008,343,2,70,56,28,46,23,13,1,0,29.55,30.23,8.9,12,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,28,0,12,1,1,69,54,27,24,47,23,24,1,554,1725,0,0,29.49,30.23,10.5,11,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2008,10,6,6/10
07/10/2008,344,2,65,56,26,52,25,25,1,0.86,29.31,30.01,9.5,14,10.9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,65,26,0.86,13,1,1,63,56,25,22,52,25,26,1,555,1724,0,0.8,29.24,30.01,10.3,13,11.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,1,2008,10,7,7/10
08/10/2008,345,2,63,52,23,52,24,28,1,0.29,29.2,29.86,7.4,26,8.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,63,23,0.29,14,1,1,64,50,22,19,51,23,29,1,556,1722,0,0.19,29.13,29.85,7.5,26,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,1,2008,10,8,8/10
09/10/2008,346,2,69,48,24,39,18,27,1,0,29.41,30.05,3.9,29,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,24,0,14,1,1,69,47,23,21,38,18,28,1,557,1720,0,0,29.36,30.05,5.5,29,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2008,10,9,9/10
10/10/2008,347,2,73,46,25,41,20,26,1,0,29.52,30.17,5.3,11,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,25,0,14,1,1,72,42,22,20,42,19,29,1,558,1719,0,0,29.47,30.18,4.8,11,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2008,10,10,10/10
11/10/2008,348,2,80,55,33,50,26,1,4,0,29.58,30.24,3.9,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,33,0,14,1,1,79,51,30,29,50,26,1,1,559,1717,0,0,29.52,30.24,4.2,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2008,10,11,11/10
12/10/2008,349,2,86,62,39,54,31,1,10,0,29.61,30.26,5.8,16,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,39,0,13,1,1,84,57,36,35,56,30,1,7,600,1715,0,0,29.55,30.27,4.3,15,5.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2008,10,12,12/10
13/10/2008,350,2,79,64,37,57,32,1,8,0,29.54,30.2,8.3,20,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,37,0,13,1,1,77,61,34,34,58,32,1,5,602,1714,0,0,29.47,30.21,7.7,20,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2008,10,13,10/1
14/10/2008,351,2,70,55,28,43,21,13,1,0,29.54,30.21,1.5,34,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,28,0,13,1,1,69,53,26,26,43,20,25,1,603,1712,0,0,29.49,30.22,2,30,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,2008,10,14,10/1
15/10/2008,352,2,64,50,22,51,23,29,1,0.24,29.39,30.05,3.6,32,6.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,64,22,0.24,14,1,1,63,47,20,20,50,22,3,1,604,1711,0,0.3,29.34,30.06,4.2,32,6.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,1,2008,10,15,10/1
16/10/2008,353,2,59,44,17,39,14,6,1,0,29.57,30.24,6.7,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,17,0,14,1,1,59,43,16,1,38,13,7,1,605,1709,0,0,29.52,30.25,6.1,35,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2008,10,16,10/1
17/10/2008,354,2,56,44,15,40,15,8,1,0,29.59,30.25,5.8,36,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,15,0,13,1,1,57,43,15,10,39,13,8,1,606,1707,0,0,29.53,30.26,6.2,36,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2008,10,17,10/1
18/10/2008,355,2,60,46,18,41,16,5,1,0.14,29.65,30.32,2.4,7,5.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,60,18,0.14,14,1,1,60,43,17,19,40,14,6,1,607,1706,0,0.05,29.58,30.32,2.1,7,6.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1,2008,10,18,10/1
19/10/2008,356,2,62,44,18,37,15,5,1,0,29.57,30.25,10.6,19,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,18,0,13,1,1,62,40,16,18,37,14,7,1,608,1704,0,0,29.49,30.24,12,19,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2008,10,19,10/1
20/10/2008,357,2,56,44,15,43,16,8,1,0.31,29.54,30.21,3.2,31,7.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,56,15,0.31,13,1,1,55,43,14,1,42,15,9,1,610,1703,0,0.18,29.48,30.21,4,31,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1,2008,10,20,10/1
21/10/2008,358,2,55,39,12,37,12,11,1,0,29.7,30.37,6.7,3,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,12,0,12,1,1,55,38,12,11,35,11,11,1,611,1701,0,0,29.64,30.37,7.1,2,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2008,10,21,10/1
22/10/2008,359,2,54,40,12,29,9,11,1,0,29.71,30.4,12,12,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,12,0,12,1,1,52,35,9,14,30,9,15,1,612,1660,0,0,29.65,30.39,12.1,12,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2008,10,22,10/1
23/10/2008,360,2,60,40,15,34,12,8,1,0.09,29.56,30.27,10.6,12,10.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60,15,0.09,12,1,1,58,41,15,19,36,13,8,1,613,1658,0,0.16,29.5,30.27,11.5,12,11.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1,2008,10,23,10/1
24/10/2008,361,2,56,45,16,44,16,7,1,0.63,29.25,29.97,5.6,20,6.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,56,16,0.63,13,1,1,54,44,14,18,44,16,9,1,614,1657,0,0.32,29.18,29.96,5.3,19,6.1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,15,1,2008,10,24,10/1
25/10/2008,362,2,53,43,13,41,14,10,1,0,29.09,29.79,12.8,23,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,13,0,13,1,1,53,43,13,18,40,13,10,1,616,1656,0,0,29.02,29.77,11.9,22,12.3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,16,1,2008,10,25,10/1
26/10/2008,363,2,56,36,11,34,10,12,1,0.01,29.17,29.81,17.5,27,18.4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,56,11,0.01,14,1,1,56,37,12,1,32,10,11,1,617,1654,0,0,29.1,29.8,17.2,27,17.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,2008,10,26,10/1
27/10/2008,364,2,47,34,6,28,4,18,1,0,29.57,30.21,13.4,31,13.9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,47,6,0,14,1,1,47,33,5,16,27,4,19,1,618,1653,0,0,29.51,30.2,13.7,31,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2008,10,27,10/1
28/10/2008,365,2,45,32,4,23,2,20,1,0,29.6,30.31,9.9,30,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,0,13,1,1,45,31,3,17,23,2,21,1,619,1651,0,0,29.54,30.29,10.5,30,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,2008,10,28,10/1
29/10/2008,366,2,51,33,7,25,4,17,1,0,29.54,30.22,1.7,29,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,7,0,12,1,1,51,32,7,13,24,3,17,1,620,1650,0,0,29.47,30.21,3.7,32,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2008,10,29,10/1
30/10/2008,367,2,63,34,14,31,10,9,1,0,29.65,30.33,9.3,19,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,14,0,12,1,1,62,31,12,19,32,10,11,1,622,1649,0,0,29.57,30.31,10.5,19,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2008,10,30,10/1
31/10/2008,368,2,71,49,25,46,20,26,1,0,29.64,30.3,6,22,7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,71,25,0,12,1,1,70,48,24,31,46,20,27,1,623,1647,0,0,29.57,30.3,5.7,22,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2008,10,31,10/1
01/05/2009,369,2,62,48,20,42,17,3,1,0.04,29.33,29.98,8.1,29,8.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62,20,0.04,NA,NA,1,60,46,18,18,40,16,5,1,448,1849,0,0.02,29.26,29.98,8.4,29,8.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2009,5,1,1/5
02/05/2009,370,2,65,45,20,34,15,3,1,0,29.28,29.95,9.2,27,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,20,0,NA,NA,1,66,44,20,19,33,14,3,1,447,1850,0,0,29.21,29.94,8.8,26,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,2,2/5
03/05/2009,371,2,70,45,23,35,17,28,1,0,29.26,29.92,4.7,26,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,23,0,NA,NA,1,70,43,22,21,34,16,29,1,446,1851,0,0,29.19,29.92,3.9,26,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,3,3/5
04/05/2009,372,2,70,49,25,36,17,26,1,0,29.37,30.02,7.1,9,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,25,0,NA,NA,1,70,43,22,21,34,16,29,1,444,1852,0,0,29.31,30.02,6.5,9,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,4,4/5
05/05/2009,373,2,70,54,27,41,20,24,1,0,29.28,29.95,5.1,12,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,27,0,NA,NA,1,71,49,25,23,40,19,26,1,443,1853,0,0,29.22,29.95,5.5,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,5,5/5
06/05/2009,374,2,75,56,31,51,25,1,2,0.86,29.13,29.8,6.2,19,7.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,75,31,0.86,NA,NA,1,75,51,28,26,51,24,13,1,442,1855,0,0.67,29.05,29.79,6.5,19,8.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2009,5,6,6/5
07/05/2009,375,2,77,56,32,53,27,1,3,0.03,29.08,29.74,8.2,24,9.2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,77,32,0.03,NA,NA,1,77,56,32,30,52,26,1,3,441,1856,0,0.19,29.01,29.73,8.5,25,10.3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,2009,5,7,7/5
08/05/2009,376,2,74,57,31,55,28,1,2,0.01,29,29.67,4.4,20,6.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,74,31,0.01,NA,NA,1,77,53,30,27,53,27,1,1,439,1857,0,0.02,28.94,29.68,4.9,21,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,2009,5,8,8/5
09/05/2009,377,2,64,45,20,44,18,3,1,0,29.26,29.87,4.7,28,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,20,0,NA,NA,1,63,46,20,1,44,17,3,1,438,1858,0,0,29.19,29.87,6.8,29,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,9,9/5
10/05/2009,378,2,67,43,20,40,16,3,1,0.02,29.47,30.11,5.1,30,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67,20,0.02,NA,NA,1,67,40,19,10,39,15,4,1,437,1859,0,0,29.41,30.11,4.7,30,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,10,10/5
11/05/2009,379,2,61,40,16,34,13,7,1,0,29.53,30.2,2.1,7,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,16,0,NA,NA,1,61,39,15,15,35,13,8,1,436,1860,0,0,29.47,30.2,0.7,8,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,11,11/5
12/05/2009,380,2,72,44,23,32,16,28,1,0,29.44,30.13,8.9,16,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,23,0,NA,NA,1,71,39,20,10,34,16,3,1,435,1901,0,0,29.38,30.13,9.5,16,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,12,12/5
13/05/2009,381,2,71,54,28,58,29,13,1,1.03,29.08,29.77,12.9,18,14.8,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,71,28,1.03,NA,NA,1,70,53,27,22,56,27,24,1,434,1902,0,0.55,29.01,29.76,14.4,19,16.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,2009,5,13,5/1
14/05/2009,382,2,69,55,27,44,22,24,1,0,29.38,30,11.1,27,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,27,0,NA,NA,1,68,53,26,21,44,21,25,1,433,1903,0,0,29.31,30,10.5,27,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,14,5/1
15/05/2009,383,2,63,55,24,52,24,27,1,0.7,29.34,29.99,4.4,15,5.8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,63,24,0.7,NA,NA,1,61,52,22,1,51,23,29,1,432,1904,0,0.39,29.28,30,6,16,8.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2009,5,15,5/1
16/05/2009,384,2,62,47,20,41,19,3,1,0.04,29.41,30.05,11,30,12.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,62,20,0.04,NA,NA,1,62,45,19,13,40,18,4,1,431,1905,0,0,29.36,30.05,11,29,12.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,16,5/1
17/05/2009,385,2,59,41,15,28,11,8,1,0,29.67,30.32,3.3,9,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,15,0,NA,NA,1,63,39,16,16,27,11,7,1,430,1906,0,0,29.6,30.32,0.2,33,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,17,5/1
18/05/2009,386,2,67,45,21,30,14,30,1,0,29.62,30.3,9.3,19,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,21,0,NA,NA,1,66,40,18,15,33,14,5,1,429,1907,0,0,29.54,30.29,9.6,19,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,18,5/1
19/05/2009,387,2,80,54,32,43,23,1,3,0,29.55,30.22,12.3,21,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,32,0,NA,NA,1,80,52,31,24,44,24,1,2,428,1908,0,0,29.48,30.21,13.5,21,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,19,5/1
20/05/2009,388,2,85,61,38,43,26,1,9,0,29.47,30.13,11.9,20,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,38,0,NA,NA,1,84,61,38,30,44,26,1,9,427,1909,0,0,29.4,30.13,14.4,20,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,20,5/1
21/05/2009,389,2,85,60,38,48,28,1,9,0,29.44,30.09,8.1,25,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,38,0,NA,NA,1,84,60,37,29,49,28,1,8,426,1910,0,0,29.38,30.09,7.8,23,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,21,5/1
22/05/2009,390,2,70,56,28,47,23,13,1,0,29.5,30.16,10,3,10.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,28,0,NA,NA,1,69,53,26,18,46,22,25,1,425,1911,0,0,29.46,30.18,10.4,4,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,22,5/1
23/05/2009,391,2,79,55,32,51,27,1,3,0,29.39,30.05,4.5,8,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,32,0,NA,NA,1,80,50,30,22,50,26,1,1,425,1912,0,0,29.33,30.06,4.5,7,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,23,5/1
24/05/2009,392,2,70,56,28,47,23,13,1,0,29.39,30.05,10.7,3,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,28,0,NA,NA,1,71,55,28,19,46,22,13,1,424,1913,0,0,29.34,30.07,10.4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,24,5/1
25/05/2009,393,2,64,56,25,46,22,26,1,0.08,29.33,30,8.7,6,9.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,64,25,0.08,NA,NA,1,67,54,26,1,43,20,25,1,423,1914,0,0.04,29.28,30.02,10.3,6,10.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2009,5,25,5/1
26/05/2009,394,2,76,56,31,54,27,1,2,1.38,29.13,29.81,5.7,6,6.8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,76,31,1.38,NA,NA,1,74,53,29,20,51,24,2,1,422,1915,0,1.73,29.08,29.82,7.5,5,7.8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,2009,5,26,5/1
27/05/2009,395,2,75,58,32,60,32,1,3,0,29.02,29.67,6.8,24,8.3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,75,32,0,NA,NA,1,73,55,29,20,58,29,2,1,422,1916,0,0.02,28.95,29.68,3.6,24,7.2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,2009,5,27,5/1
28/05/2009,396,2,64,55,25,51,23,26,1,0,29.11,29.75,6.8,29,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,25,0,NA,NA,1,62,54,23,13,51,23,28,1,421,1916,0,0,29.06,29.76,6.8,30,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,28,5/1
29/05/2009,397,2,77,55,31,49,24,1,2,0,29.23,29.87,2,31,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,31,0,NA,NA,1,74,50,27,10,49,24,24,1,421,1917,0,0,29.17,29.88,2.7,32,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,29,5/1
30/05/2009,398,2,79,53,31,46,24,1,2,0,29.15,29.8,1.8,29,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,31,0,NA,NA,1,79,50,30,19,46,23,1,1,420,1918,0,0,29.09,29.81,2.9,27,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2009,5,30,5/1
31/05/2009,399,2,72,49,26,43,21,25,1,0,29.26,29.93,2.9,9,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,26,0,NA,NA,1,73,45,24,13,41,19,27,1,420,1919,0,0,29.21,29.94,2.7,10,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,5,31,5/1
01/06/2009,400,2,80,52,31,54,27,1,2,0.83,29.25,29.88,1,34,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80,31,0.83,NA,NA,1,78,51,30,19,53,26,1,1,419,1920,0,0.44,29.19,29.89,1.2,34,11.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,2009,6,1,1/6
02/06/2009,401,2,61,50,21,47,20,30,1,0.06,29.42,30.07,8.3,3,9.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,61,21,0.06,NA,NA,1,60,48,19,2,46,19,4,1,419,1920,0,0.12,29.36,30.09,7.4,3,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2009,6,2,2/6
03/06/2009,402,2,61,47,19,40,17,4,1,0,29.47,30.13,11,2,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,19,0,NA,NA,1,61,43,17,4,39,15,6,1,418,1921,0,0,29.42,30.15,10.5,4,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,6,3,3/6
04/06/2009,403,2,68,47,23,38,18,28,1,0,29.36,30.05,5.2,5,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,23,0,NA,NA,1,68,42,20,17,37,17,3,1,418,1922,0,0,29.31,30.05,4.7,4,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,6,4,4/6
05/06/2009,404,2,80,47,29,43,23,2,1,0,29.23,29.91,6.3,25,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,29,0,NA,NA,1,79,44,27,11,44,23,24,1,417,1923,0,0,29.18,29.91,5.8,26,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,6,5,5/6
06/06/2009,405,2,66,55,26,48,22,25,1,0,29.26,29.92,4.7,3,7.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,26,0,NA,NA,1,63,51,22,17,45,19,29,1,417,1923,0,0.02,29.2,29.93,6.2,5,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,6,6,6/6
07/06/2009,406,2,74,56,30,54,28,1,1,0,29.21,29.86,1.5,11,7.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,74,30,0,NA,NA,1,73,52,28,11,53,26,13,1,417,1924,0,0.04,29.14,29.87,2.7,8,6.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,6,7,7/6
08/06/2009,407,2,82,55,34,61,34,1,5,0.3,29.11,29.76,6.4,25,10,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,82,34,0.3,NA,NA,1,80,52,31,18,60,32,1,2,417,1925,0,0.45,29.06,29.77,5.9,24,9.2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,2009,6,8,8/6
09/06/2009,408,2,67,56,27,53,25,24,1,0,29.29,29.94,6.4,8,7.9,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,67,27,0,NA,NA,1,67,55,26,13,53,25,25,1,416,1925,0,0,29.23,29.94,4,6,6.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2009,6,9,9/6
10/06/2009,409,2,67,55,26,50,24,25,1,0.04,29.21,29.88,8.5,4,9.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67,26,0.04,NA,NA,1,67,54,26,14,49,22,25,1,416,1926,0,0.01,29.15,29.89,8,5,8.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2009,6,10,10/6
11/06/2009,410,2,60,53,22,53,23,29,1,1.14,29.17,29.82,8.8,1,9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,60,22,1.14,NA,NA,1,64,53,24,16,51,23,27,1,416,1926,0,0.01,29.11,29.83,10.2,3,10.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,2009,6,11,11/6
12/06/2009,411,2,72,50,26,49,24,25,1,0,29.3,29.95,5,6,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,26,0,NA,NA,1,74,49,27,14,49,24,24,1,416,1927,0,0,29.24,29.95,4.4,7,5.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2009,6,12,12/6
13/06/2009,412,2,66,56,26,52,24,25,1,0.31,29.34,29.99,7.2,4,7.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,26,0.31,NA,NA,1,68,54,26,15,51,24,25,1,416,1927,0,0.33,29.28,30,5.9,5,6.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,2009,6,13,6/1
14/06/2009,413,2,76,54,30,50,26,1,1,0,29.34,30,5.1,5,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,30,0,16,1,1,77,51,29,12,48,26,2,1,416,1928,0,0,29.29,30.01,4.5,4,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,2009,6,14,6/1
