"Station","Date","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","SnowFall","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed","BCFG","BR","DZ","FG","FG.","FU","HZ","MIFG","RA","SN","SQ","TS","TSRA","VCTS","RA45","PT45_gt05"
1,2011-07-21,99,75,52,31,70,45,1,23,434,1922,0,0.02,29.1,29.8,6.2,28,8.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,1
1,2011-07-22,88,70,44,23,70,42,1,15,435,1921,0,1.55,29.18,29.88,1.7,9,9,0,1,0,0,0,0,0,0,1,0,0,1,1,0,15,1
1,2011-07-23,87,70,44,23,70,42,1,15,436,1920,0,6.86,29.23,29.95,0.8,30,5.3,0,1,0,0,0,0,0,0,1,0,0,1,1,0,16,1
1,2011-07-24,87,72,45,24,70,42,1,16,437,1919,0,0.18,29.26,29.97,1.5,23,6.4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,15,1
1,2011-07-25,88,73,46,25,66,40,1,17,438,1918,0,0,29.2,29.91,3.4,32,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2011-07-26,83,71,42,21,63,37,1,13,439,1918,0,0,29.18,29.88,6.3,5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-07-27,90,68,44,23,66,39,1,15,440,1917,0,0.71,29.13,29.85,6.2,16,9.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,13,1
1,2011-07-28,87,73,45,24,71,43,1,16,441,1916,0,0.7,29.2,29.89,3.2,23,6.8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14,1
1,2011-07-29,86,71,44,23,67,40,1,15,442,1915,0,0.7,29.28,29.98,4.3,4,5.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2011-07-30,91,67,44,23,64,39,1,15,443,1914,0,0,29.35,30.05,2.4,13,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-07-31,90,68,44,23,69,42,1,15,444,1913,0,0,29.35,30.06,4.9,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2011-08-01,91,74,48,28,72,44,1,19,445,1911,0,0,29.28,29.99,4.2,27,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2011-08-02,93,74,49,29,73,45,1,20,446,1910,0,0.43,29.04,29.77,8.3,21,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2011-08-03,86,72,44,24,67,40,1,15,447,1909,0,0,29.11,29.81,6.9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2011-08-04,84,69,42,22,66,38,1,13,448,1908,0,0,29.25,29.94,5.3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2011-08-05,83,69,41,21,68,40,1,12,449,1907,0,0,29.21,29.93,4,5,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1
1,2011-08-06,85,72,44,24,70,41,1,15,450,1906,0,0.18,29.1,29.82,2.5,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11,1
1,2011-08-07,86,68,42,22,69,40,1,13,451,1904,0,0.75,29.03,29.75,4.6,27,6.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,1
1,2011-08-08,80,68,39,19,67,38,1,10,452,1903,0,0.63,29,29.72,4,4,6.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11,1
1,2011-08-09,80,64,37,1,61,35,1,8,453,1902,0,0,28.97,29.67,10.8,28,11.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2011-08-10,77,61,34,12,54,30,1,5,454,1900,0,0,29.14,29.84,7.3,31,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2011-08-11,81,57,34,12,54,30,1,5,455,1859,0,0,29.25,29.95,2,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
1,2011-08-12,81,60,36,10,59,33,1,7,456,1858,0,0,29.22,29.94,8.3,19,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
1,2011-08-13,83,62,38,18,64,35,1,9,457,1856,0,0.75,29.15,29.86,3.6,27,6.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1
1,2011-08-14,75,62,34,11,60,32,1,5,458,1855,0,0,29.24,29.95,10.4,36,11.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1
1,2011-08-15,82,57,35,10,55,31,1,6,459,1854,0,0,29.28,29.98,2.4,2,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2011-08-16,85,61,38,19,58,33,1,9,500,1852,0,0,29.32,30.03,2.9,18,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2011-08-17,83,62,38,19,63,36,1,9,501,1851,0,0,29.31,30.02,5.6,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2011-08-18,84,67,41,22,60,35,1,12,502,1849,0,0,29.23,29.96,2.3,4,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2011-08-19,87,64,41,23,63,37,1,12,503,1848,0,0,29.18,29.89,3.3,14,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2011-08-20,80,66,38,20,67,38,1,9,504,1846,0,1.11,29.22,29.92,1.3,21,3.4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,13,1
1,2011-08-21,80,64,37,19,58,32,1,8,505,1845,0,0,29.26,29.97,8,32,8.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1
1,2011-08-22,82,59,36,18,59,33,1,7,506,1843,0,0,29.3,30.02,1.6,26,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-08-23,73,62,33,11,63,34,1,4,508,1842,0,0.65,29.1,29.86,9.1,20,9.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,1
1,2011-08-24,92,69,46,28,65,39,1,17,509,1840,0,0,28.99,29.7,8.2,27,10.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-08-25,83,64,39,22,59,33,1,10,510,1839,0,0,29.26,29.95,4.1,36,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-08-26,83,59,36,19,58,32,1,7,511,1837,0,0,29.26,29.98,1.9,26,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2011-08-27,81,64,38,21,62,35,1,9,512,1835,0,0,29.21,29.93,8.2,2,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2011-08-28,77,61,34,1,57,30,1,5,513,1834,0,0,29.22,29.93,7,2,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2011-08-29,79,59,34,1,56,31,1,5,514,1832,0,0,29.31,30.01,1.4,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2011-08-30,76,61,34,1,56,31,1,5,515,1831,0,0.04,29.33,30.03,5.3,15,6.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1
1,2011-08-31,87,65,41,25,64,37,1,12,516,1829,0,0,29.23,29.95,5.4,17,8.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1
1,2011-09-01,93,71,47,32,71,44,1,18,517,1827,0,0,29.2,29.91,5.2,21,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2011-09-02,92,76,49,34,69,43,1,20,518,1826,0,0,29.18,29.89,4.9,22,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1
1,2011-09-03,89,69,44,29,67,40,1,15,519,1824,0,0.02,29.16,29.87,2.5,29,6.2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,13,1
1,2011-09-04,73,58,31,10,54,29,1,2,520,1822,0,0,29.24,29.94,10.5,32,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-09-05,65,52,24,16,45,21,27,1,521,1821,0,0,29.39,30.1,14.2,1,14.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2011-09-06,66,51,24,16,46,21,27,1,522,1819,0,0,29.44,30.16,9.5,3,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2011-09-07,70,52,26,14,47,23,25,1,523,1817,0,0,29.42,30.16,10.2,1,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2011-09-08,75,57,31,18,53,28,1,2,524,1815,0,0,29.34,NA,13,2,13.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1
1,2011-09-09,72,60,31,18,60,31,1,2,525,1814,0,0.02,29.23,29.96,8.2,4,8.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1
1,2011-09-10,78,56,32,19,59,31,1,3,526,1812,0,0,29.29,30,0.9,14,3.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-09-11,83,57,35,23,59,32,1,6,527,1810,0,0,29.27,29.99,5.1,27,5.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2011-09-12,86,64,40,28,59,34,1,11,528,1809,0,0,29.18,29.91,10.5,23,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2011-09-13,73,56,30,18,54,28,1,1,529,1807,0,0,29.2,29.9,4.9,31,8.7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,12,1
1,2011-09-14,58,47,18,3,43,18,5,1,530,1805,0,0.08,29.39,30.09,6.3,34,7.3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,13,1
1,2011-09-15,59,42,16,5,35,13,7,1,531,1803,0,0,29.61,30.33,7.4,1,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-09-16,58,46,17,4,40,16,6,1,532,1760,0,0,29.59,30.33,1.4,8,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-09-17,68,50,24,13,45,21,27,1,533,1758,0,0,29.53,30.27,7.7,11,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-09-18,65,55,25,12,55,26,26,1,535,1756,0,0.43,29.34,30.11,8.9,15,9.5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2011-09-19,69,54,27,1,58,29,24,1,536,1755,0,0.24,29.24,29.96,4.1,29,5.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2011-09-20,74,49,27,18,54,27,24,1,537,1753,0,0,29.26,NA,7.3,18,7.3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,13,1
1,2011-09-21,71,56,29,20,49,25,2,1,538,1751,0,0,29.23,29.95,10.2,25,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2011-09-22,64,51,23,12,47,21,28,1,539,1749,0,0,29.36,30.08,4.6,27,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-09-23,62,48,20,14,44,18,3,1,540,1748,0,0,29.33,30.06,5.9,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2011-09-24,62,51,22,12,49,20,29,1,541,1746,0,0.14,29.26,29.99,3.6,3,4.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1
1,2011-09-25,64,51,23,11,53,24,28,1,542,1744,0,0.08,29.13,29.87,4.1,14,5.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1
1,2011-09-26,60,53,22,11,51,22,29,1,543,1742,0,1.21,28.92,29.65,8.8,18,15.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16,1
1,2011-09-27,63,54,24,1,53,24,27,1,544,1741,0,0.31,29,29.71,4.3,6,8.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16,1
1,2011-09-28,63,53,23,1,54,24,28,1,545,1739,0,0.77,29.07,29.78,6.5,32,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16,1
1,2011-09-29,66,49,23,1,51,22,28,1,546,1737,0,0.06,28.98,29.7,11.7,28,13.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,1
1,2011-09-30,57,45,16,16,41,16,7,1,547,1735,0,0.09,29.32,30.01,14.6,34,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1
1,2011-10-01,56,42,14,17,40,14,9,1,548,1734,0,0,29.53,30.26,9.6,36,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2011-10-02,66,41,19,12,38,15,4,1,549,1732,0,0,29.47,30.22,4.7,32,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2011-10-03,69,44,22,18,45,19,29,1,550,1730,0,0,29.48,30.21,3.4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2011-10-04,76,43,25,21,47,21,26,1,552,1729,0,0,29.52,30.25,1.1,16,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2011-10-05,80,49,30,26,48,24,1,1,553,1727,0,0,29.49,30.22,1.9,18,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2011-10-06,81,50,31,28,51,27,1,2,554,1725,0,0,29.5,30.23,3.8,15,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2011-10-07,84,54,34,31,53,28,1,5,555,1724,0,0,29.52,30.25,7.5,18,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2011-10-08,82,54,33,30,54,29,1,4,556,1722,0,0,29.56,30.27,7.2,19,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2011-10-09,80,52,31,29,51,27,1,2,557,1720,0,0,29.55,30.29,2.8,9,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2011-10-10,76,54,30,28,51,26,1,1,558,1719,0,0,29.39,30.13,5.2,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2011-10-11,79,57,33,32,54,29,1,4,559,1717,0,0,29.23,29.97,4.1,15,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2011-10-12,78,55,32,31,52,27,1,3,600,1715,0,0,29.03,29.77,7,14,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2011-10-13,66,52,24,24,55,27,27,1,602,1714,0,0.28,28.81,29.54,4.3,26,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,1
1,2011-10-14,62,48,20,20,41,17,3,1,603,1712,0,0,28.9,29.6,15.4,28,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2011-10-15,62,47,20,20,36,15,3,1,604,1711,0,0,29.1,29.8,14.8,27,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
1,2011-10-16,62,48,20,21,39,15,3,1,605,1709,0,0.17,29.08,29.81,7.4,28,8.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1
1,2011-10-17,59,41,15,10,33,11,8,1,606,1707,0,0,29.11,29.85,10.2,26,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2011-10-18,54,41,13,11,37,12,10,1,607,1706,0,0.06,29.09,29.83,6.4,1,8.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1
1,2011-10-19,49,44,12,12,40,13,11,1,608,1704,0,0.85,28.93,29.69,17.1,36,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,1
1,2011-10-20,47,43,10,13,37,11,14,1,610,1703,0,0.08,29,29.69,15.8,32,16.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1
1,2011-10-21,55,38,12,11,34,10,11,1,611,1701,0,0,29.32,30.03,4.6,29,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2011-10-22,66,34,15,18,37,13,8,1,612,1660,0,0,29.28,30.02,3.2,23,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2011-10-23,68,38,18,22,41,17,5,1,613,1658,0,0.2,29.19,29.93,6.1,22,6.9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,18,1
1,2011-10-24,63,45,19,23,39,15,4,1,614,1657,0,0,29.34,30.05,5.7,28,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2011-10-25,74,45,25,30,46,22,26,1,616,1656,0,0.02,29.11,29.86,7.6,19,11.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1
1,2011-10-26,53,47,15,20,42,15,8,1,617,1654,0,0,29.19,29.91,12.4,36,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2011-10-27,53,39,11,10,37,11,12,1,618,1653,0,0.12,29.34,30.04,3.6,35,5.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1
1,2011-10-28,55,35,10,10,33,9,14,1,619,1651,0,0.03,29.36,30.1,4.9,22,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
1,2011-10-29,55,34,10,10,30,7,14,1,620,1650,0,0,29.34,30.07,4.6,28,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2011-10-30,57,33,10,1,36,10,14,1,622,1649,0,0.17,29.27,30.02,10.6,19,11.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,1
1,2011-10-31,53,36,10,1,36,9,14,1,623,1647,0,0,29.34,30.06,3.9,25,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1
1,2012-05-01,65,49,22,22,52,24,29,1,448,1849,0,0.09,29.18,29.92,6.2,12,7.7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,20,1
1,2012-05-02,80,58,34,33,60,33,1,5,447,1850,0,0,29.12,29.84,8.1,21,10.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19,1
1,2012-05-03,86,66,41,40,65,38,1,12,446,1851,0,1.34,29.16,29.86,10.8,21,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,18,1
1,2012-05-04,73,55,29,28,55,27,2,1,444,1852,0,0.28,29.23,29.94,5.2,5,9.2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,18,1
1,2012-05-05,60,52,21,19,52,23,30,1,443,1853,0,0,29.29,30.01,8,4,8.3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,18,1
1,2012-05-06,70,51,26,24,53,25,25,1,442,1855,0,0.8,29.22,29.94,5,6,8.5,0,1,0,0,0,0,0,0,1,0,0,1,1,0,19,1
1,2012-05-07,64,52,23,21,55,26,28,1,441,1856,0,0.47,29.15,29.87,2.3,34,5.4,0,1,0,1,1,0,1,0,1,0,0,0,1,0,20,1
1,2012-05-08,70,52,26,23,45,22,25,1,439,1857,0,0,29.13,29.86,8.3,28,8.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1
1,2012-05-09,60,47,19,10,43,18,4,1,438,1858,0,0.06,29.2,29.92,4.2,1,7.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1
1,2012-05-10,67,46,22,19,34,15,29,1,437,1859,0,0,29.29,30,3.2,5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
1,2012-05-11,78,43,26,22,40,21,25,1,436,1860,0,0,29.36,30.08,9.3,20,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2012-05-12,69,53,26,22,42,20,25,1,435,1901,0,0.03,29.51,30.22,5.7,3,9.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1
1,2012-05-13,72,50,26,21,31,17,25,1,434,1902,0,0,29.45,30.18,7.4,4,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2012-05-14,82,43,28,23,36,20,13,1,433,1903,0,0,29.31,30.05,2.5,19,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
1,2012-05-15,86,57,37,32,45,26,1,8,432,1904,0,0.05,29.18,29.9,6.9,25,12.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,16,1
1,2012-05-16,65,50,23,1,33,15,28,1,431,1905,0,0,29.38,30.09,9.6,5,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2012-05-17,74,45,25,19,39,19,26,1,430,1906,0,0,29.38,30.1,5.3,11,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2012-05-18,85,53,34,27,41,23,1,5,429,1907,0,0,29.29,30.02,8.7,16,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2012-05-19,92,59,41,34,53,31,1,12,428,1908,0,0,29.29,30,8.2,17,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2012-05-20,93,65,44,36,57,34,1,15,427,1909,0,0.14,29.28,29.98,8.2,22,11.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,1
1,2012-05-21,67,54,26,18,44,21,25,1,426,1910,0,0,29.39,30.11,11.6,1,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2012-05-22,71,50,26,18,41,20,25,1,425,1911,0,0,29.28,30.02,6.1,5,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2012-05-23,82,47,30,22,42,23,1,1,425,1912,0,0,29.1,29.84,6.6,16,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2012-05-24,90,64,42,33,53,32,1,13,424,1913,0,0,28.97,29.69,17.5,18,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2012-05-25,83,65,39,30,49,28,1,10,423,1914,0,0,29.31,29.98,3.4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2012-05-26,86,60,38,29,54,30,1,9,422,1915,0,0,29.37,30.07,9.6,7,11.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1
1,2012-05-27,97,70,49,40,59,37,1,20,422,1916,0,0,29.16,29.9,8.7,18,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2012-05-28,95,77,51,41,60,38,1,22,421,1916,0,0,29.03,29.75,13.4,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2012-05-29,85,61,38,27,46,28,1,9,421,1917,0,0,29.1,29.81,11.1,28,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
1,2012-05-30,70,53,27,10,46,22,24,1,420,1918,0,0,29.22,29.91,5.4,36,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2012-05-31,54,47,16,5,45,17,7,1,420,1919,0,1.12,29.2,29.95,10.3,4,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,1
1,2012-06-01,65,49,22,15,43,18,29,1,419,1920,0,0.01,29.07,29.8,7.3,36,9.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1
1,2012-06-02,76,49,28,1,46,24,13,1,419,1920,0,0,29.03,29.75,10.6,26,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1,2012-06-03,81,57,34,23,48,27,1,5,418,1921,0,0,29.1,29.81,9.5,28,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
1,2012-06-04,75,59,32,21,47,25,1,3,418,1922,0,0,29.18,29.89,7.5,4,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
1,2012-06-05,70,57,29,1,49,25,2,1,417,1923,0,0,29.29,30,8.9,4,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
1,2012-06-06,76,52,29,10,46,24,2,1,417,1923,0,0,29.36,30.07,6.2,4,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2012-06-07,82,54,33,20,44,25,1,4,417,1924,0,0,29.38,30.09,2.2,10,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1,2012-06-08,88,54,36,23,49,29,1,7,417,1925,0,0,29.26,29.99,7.2,25,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-06-09,90,65,43,30,50,31,1,14,416,1925,0,0,29.18,29.9,9.3,22,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-06-10,93,67,45,31,56,35,1,16,416,1926,0,0,29.2,29.9,11.9,19,12.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2012-06-11,90,70,45,31,62,37,1,16,416,1926,0,0,29.12,29.82,8.9,23,11.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1
1,2012-06-12,78,59,34,19,46,26,1,5,416,1927,0,0,29.34,30.03,7,33,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-06-13,72,54,28,13,45,24,13,1,416,1927,0,0,29.43,30.15,7.2,8,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2012-06-14,87,56,37,22,48,28,1,8,416,1928,0,0,29.34,30.08,7.9,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2012-06-15,94,59,42,27,49,31,1,13,416,1928,0,0,29.33,30.04,8.2,16,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2012-06-16,94,69,47,31,60,37,1,18,416,1929,0,0.31,29.23,29.95,10,20,11.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,1
1,2012-06-17,87,69,43,27,59,35,1,14,416,1929,0,0.11,29.13,29.85,5.7,23,7.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,1
1,2012-06-18,94,69,47,30,65,40,1,18,416,1929,0,0,29.03,29.73,16.8,21,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
1,2012-06-19,95,78,52,35,65,41,1,23,416,1930,0,0,29.21,29.89,14.9,21,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
1,2012-06-20,95,77,51,34,62,40,1,22,416,1930,0,0,29.22,29.93,15.2,21,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2012-06-21,85,70,43,26,59,35,1,14,416,1930,0,0.01,29.21,29.91,7.5,27,9.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1
1,2012-06-22,87,64,41,24,52,31,1,12,417,1931,0,0,29.26,29.97,2.6,34,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1,2012-06-23,87,62,40,23,55,33,1,11,417,1931,0,0,29.28,30,3.2,8,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
1,2012-06-24,94,65,45,27,57,34,1,16,417,1931,0,0,29.25,29.96,3.1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
1,2012-06-25,76,60,33,11,49,27,1,4,417,1931,0,0,29.35,30.06,13.6,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
1,2012-06-26,83,56,35,1,50,28,1,6,418,1931,0,0,29.27,30,3.5,9,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1,2012-06-27,92,57,40,22,51,32,1,11,418,1931,0,0,29.13,29.87,12.1,20,12.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1,2012-06-28,100,76,53,35,69,43,1,24,419,1931,0,0.04,29.08,29.78,6.4,26,8.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,1
1,2012-06-29,88,69,44,26,61,36,1,15,419,1931,0,0.42,29.16,29.84,2.4,4,6.9,0,0,0,0,0,0,0,0,1,0,0,1,1,0,9,1
1,2012-06-30,92,69,46,27,67,41,1,17,419,1931,0,0,29.11,29.82,6,24,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
