"ID","Station2","Date2","Tmax2","Tmin2","Tavg2","DewPoint2","WetBulb2","Heat2","Cool2","PrecipTotal2","StnPressure2","SeaLevel2","ResultSpeed2","ResultDir2","AvgSpeed2","BCFG2","BR2","DZ2","FG2","FG.2","FU2","GR2","HZ2","RA2","SN2","SQ2","TS2","TSRA2","VCFG2","VCTS2","Tmax2.imp","Tavg2.imp","PrecipTotal2.imp","RA45.2","PT45_gt052.imp","Tmax2.i","RA45.2i","PT45_gt052.i"
728,2,"2010-10-23",67,54,26,43,21,25,1,0.21,29.26,29.95,9.8,20,10.3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,67,26,0.21,13,0,67,13,0
729,2,"2010-10-24",73,57,30,51,26,1,1,1.01,29.05,29.74,7.7,20,8.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73,30,1.01,13,1,73,13,1
730,2,"2010-10-25",72,57,30,56,29,1,1,0.01,28.8,29.5,10.1,19,10.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,30,0.01,13,1,72,13,1
731,2,"2010-10-26",71,54,28,47,23,13,1,0.4,28.63,29.23,19.2,21,21.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,71,28,0.4,13,1,71,13,1
732,2,"2010-10-27",65,43,19,31,14,4,1,0,29,29.6,20.8,25,22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,19,0,13,1,65,13,1
733,2,"2010-10-28",46,39,8,30,7,16,1,0,29.49,30.12,14.9,28,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,8,0,13,1,46,13,1
734,2,"2010-10-29",50,33,7,26,5,17,1,0,29.55,30.25,5.3,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,7,0,13,1,50,13,1
735,2,"2010-10-30",63,41,17,32,11,6,1,0,29.21,29.9,6.1,24,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,17,0,12,1,63,12,1
736,2,"2010-10-31",52,39,11,31,9,12,1,0,29.55,30.2,9,3,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,11,0,12,1,52,12,1
737,2,"2011-05-01",64,52,23,37,17,28,1,0,29.32,29.94,11.2,26,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,23,0,12,1,64,12,1
738,2,"2011-05-02",60,43,17,31,11,6,1,0,29.52,30.16,4.6,36,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,17,0,11,1,60,11,1
739,2,"2011-05-03",51,38,10,30,7,14,1,0,29.56,30.23,8.2,2,8.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51,10,0,10,1,51,10,1
740,2,"2011-05-04",57,37,12,29,9,11,1,0,29.7,30.37,4.9,3,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,12,0,10,1,57,10,1
741,2,"2011-05-05",62,41,17,39,15,6,1,0.1,29.4,30.13,10.4,19,10.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62,17,0.1,10,1,62,10,1
742,2,"2011-05-06",69,45,22,39,18,29,1,0,29.18,29.87,7.9,27,9.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,22,0,10,1,69,10,1
743,2,"2011-05-07",60,46,18,46,19,5,1,0,29.18,29.84,5.3,5,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,18,0,10,1,60,10,1
744,2,"2011-05-08",68,44,21,44,19,30,1,0,29.33,29.97,6.9,6,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,21,0,9,1,68,9,1
745,2,"2011-05-09",74,51,28,46,24,13,1,0,29.21,29.89,15.3,12,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,28,0,8,1,74,8,1
746,2,"2011-05-10",91,64,43,60,35,1,14,0,29.06,29.71,7.3,17,8.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,91,43,0,7,1,91,7,1
747,2,"2011-05-11",88,67,43,65,38,1,14,0.28,29.16,29.78,4.4,14,6.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,88,43,0.28,6,1,88,6,1
748,2,"2011-05-12",87,63,40,61,35,1,11,0.02,29.13,29.78,4.3,19,7.4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,87,40,0.02,6,1,87,6,1
749,2,"2011-05-13",77,47,27,54,26,24,1,0.01,29.07,29.71,10.5,1,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,27,0.01,6,1,77,6,1
750,2,"2011-05-14",51,46,14,46,16,9,1,0.43,29.05,29.72,17,1,17.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,51,14,0.43,7,1,51,7,1
751,2,"2011-05-15",48,42,10,38,11,14,1,0.37,29.19,29.84,18.8,1,18.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,48,10,0.37,7,1,48,7,1
752,2,"2011-05-16",53,40,12,31,9,11,1,0,29.34,30.01,13.9,1,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,12,0,6,1,53,6,1
753,2,"2011-05-17",60,40,15,35,13,8,1,0,29.27,29.95,13.1,2,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15,0,5,1,60,5,1
754,2,"2011-05-18",61,50,21,49,20,30,1,0.03,29.21,29.88,6.6,1,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,61,21,0.03,6,1,61,6,1
755,2,"2011-05-19",73,50,27,53,24,24,1,0,29.36,30,3,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,73,27,0,6,1,73,6,1
756,2,"2011-05-20",72,50,26,53,25,25,1,0,29.36,30.03,5.4,7,6.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,26,0,6,1,72,6,1
757,2,"2011-05-21",76,51,29,59,31,2,1,0,29.2,29.87,8.1,15,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76,29,0,6,1,76,6,1
758,2,"2011-05-22",88,65,42,59,34,1,13,0.12,29.02,29.69,11.2,18,11.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88,42,0.12,6,1,88,6,1
759,2,"2011-05-23",80,65,38,59,33,1,9,0,28.98,29.61,11.3,24,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,38,0,6,1,80,6,1
760,2,"2011-05-24",69,48,24,47,22,27,1,0.01,29.21,29.84,11.1,3,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,24,0.01,6,1,69,6,1
761,2,"2011-05-25",75,49,27,53,24,24,1,1.9,28.97,29.65,7.8,3,10.1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,75,27,1.9,7,1,75,7,1
762,2,"2011-05-26",50,43,12,40,12,11,1,0.61,29.19,29.83,18.8,1,18.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,50,12,0.61,8,1,50,8,1
763,2,"2011-05-27",58,42,15,41,15,8,1,0.01,29.27,29.94,6.6,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,15,0.01,9,1,58,9,1
764,2,"2011-05-28",64,52,23,55,26,28,1,0.23,29.16,29.83,4.4,18,5.8,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,64,23,0.23,10,1,64,10,1
765,2,"2011-05-29",72,57,30,60,30,1,1,0.92,29.23,29.86,3.6,11,6.6,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,72,30,0.92,11,1,72,11,1
766,2,"2011-05-30",90,65,43,65,39,1,14,0,29.33,29.96,11.2,19,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,43,0,11,1,90,11,1
767,2,"2011-05-31",88,69,44,65,39,1,15,0,29.41,30.02,12.4,22,13.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88,44,0,12,1,88,12,1
768,2,"2011-06-01",82,63,38,49,28,1,9,0,29.51,30.15,11.5,26,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,38,0,12,1,82,12,1
769,2,"2011-06-02",69,57,28,45,22,13,1,0,29.51,30.18,8.9,6,9.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69,28,0,13,1,69,13,1
770,2,"2011-06-03",88,57,38,61,36,1,9,0.18,29.37,30.03,10,16,10.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88,38,0.18,14,1,88,14,1
771,2,"2011-06-04",91,67,44,64,38,1,15,0.5,29.38,30,3,26,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,44,0.5,14,1,91,14,1
772,2,"2011-06-05",84,63,39,55,31,1,10,0.01,29.41,30.06,2.7,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,39,0.01,14,1,84,14,1
773,2,"2011-06-06",94,62,43,63,38,1,14,0,29.22,29.88,7.8,20,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,43,0,13,1,94,13,1
774,2,"2011-06-07",96,77,52,64,41,1,23,0,29.18,29.8,9.7,23,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,52,0,13,1,96,13,1
775,2,"2011-06-08",96,67,47,63,40,1,18,0.69,29.2,29.8,9.3,23,12.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,96,47,0.69,13,1,96,13,1
776,2,"2011-06-09",69,52,26,54,25,25,1,2.17,29.34,29.98,7,4,12,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,69,26,2.17,12,1,69,12,1
777,2,"2011-06-10",71,51,26,56,27,25,1,0.44,29.26,29.92,6.1,1,7.5,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,71,26,0.44,12,1,71,12,1
778,2,"2011-06-11",65,53,24,54,25,27,1,0.1,29.29,29.94,5.4,2,5.8,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,65,24,0.1,13,1,65,13,1
779,2,"2011-06-12",64,51,23,45,21,28,1,0,29.44,30.09,9.4,2,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,23,0,13,1,64,13,1
780,2,"2011-06-13",71,56,29,43,22,2,1,0,29.44,30.11,8,6,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,29,0,13,1,71,13,1
781,2,"2011-06-14",77,58,33,49,26,1,4,0,29.31,30,7.8,9,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,33,0,13,1,77,13,1
782,2,"2011-06-15",72,57,30,59,31,1,1,0.84,29.07,29.73,8.4,16,11.2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,72,30,0.84,14,1,72,14,1
783,2,"2011-06-16",81,62,37,59,32,1,8,0.03,29.12,29.75,6.6,26,9.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,81,37,0.03,15,1,81,15,1
784,2,"2011-06-17",82,64,38,60,34,1,9,0,29.18,29.81,5.3,7,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,38,0,15,1,82,15,1
785,2,"2011-06-18",83,63,38,62,35,1,9,0,29.16,29.8,4.5,8,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,38,0,15,1,83,15,1
786,2,"2011-06-19",83,65,39,65,38,1,10,0,29.08,29.73,3.7,14,4.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,39,0,14,1,83,14,1
787,2,"2011-06-20",80,69,40,67,38,1,11,1.23,29.07,29.7,8,16,9.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,80,40,1.23,14,1,80,14,1
788,2,"2011-06-21",89,69,44,70,42,1,15,0.08,28.98,29.63,11,18,11.8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,89,44,0.08,15,1,89,15,1
789,2,"2011-06-22",75,66,36,62,34,1,7,0.02,28.95,29.59,12.9,21,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,36,0.02,15,1,75,15,1
790,2,"2011-06-23",72,63,33,60,32,1,4,0.05,28.96,29.6,12.6,26,13.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,72,33,0.05,16,1,72,16,1
791,2,"2011-06-24",68,60,29,55,28,2,1,0,29.13,29.76,8.5,29,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,29,0,16,1,68,16,1
792,2,"2011-06-25",78,61,35,52,29,1,6,0,29.28,29.91,3.9,9,5.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,35,0,17,1,78,17,1
793,2,"2011-06-26",80,64,37,53,30,1,8,0,29.28,29.93,6.5,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,37,0,17,1,80,17,1
794,2,"2011-06-27",80,67,39,64,36,1,10,0.14,29.15,29.79,6.4,21,9.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,80,39,0.14,18,1,80,18,1
795,2,"2011-06-28",81,65,38,53,30,1,9,0,29.34,29.97,7.2,30,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,38,0,17,1,81,17,1
796,2,"2011-06-29",80,63,37,55,31,1,8,0,29.41,30.04,3.9,8,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,37,0,16,1,80,16,1
797,2,"2011-06-30",89,66,43,61,36,1,14,0.03,29.34,29.99,9.2,16,10.6,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,89,43,0.03,17,1,89,17,1
798,2,"2011-07-01",89,70,45,63,37,1,16,0.01,29.31,29.95,10.4,18,10.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,89,45,0.01,18,1,89,18,1
799,2,"2011-07-02",93,73,48,71,43,1,19,0,29.31,29.94,3.1,23,7.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,48,0,17,1,93,17,1
800,2,"2011-07-03",86,70,43,58,34,1,14,0,29.33,29.96,4.4,3,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,43,0,17,1,86,17,1
801,2,"2011-07-04",88,68,43,53,32,1,14,0,29.32,29.95,3.3,7,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88,43,0,17,1,88,17,1
802,2,"2011-07-05",92,67,45,59,37,1,16,0,29.31,29.94,4.9,26,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,45,0,17,1,92,17,1
803,2,"2011-07-06",87,71,44,60,36,1,15,0,29.33,29.95,5.9,4,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,44,0,17,1,87,17,1
804,2,"2011-07-07",81,66,39,55,32,1,10,0.07,29.28,29.93,5.7,7,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,39,0.07,18,1,81,18,1
805,2,"2011-07-08",86,65,41,52,32,1,12,0,29.22,29.86,5.2,4,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,41,0,18,1,86,18,1
806,2,"2011-07-09",90,67,44,60,37,1,15,0,29.27,29.9,5.4,18,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,44,0,17,1,90,17,1
807,2,"2011-07-10",91,75,48,67,41,1,19,0,29.23,29.87,7.8,19,8.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,91,48,0,16,1,91,16,1
808,2,"2011-07-11",90,70,45,70,43,1,16,0.13,29.18,29.81,5.3,24,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,90,45,0.13,15,1,90,15,1
809,2,"2011-07-12",88,71,45,64,38,1,16,0.01,29.31,29.92,4.5,4,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88,45,0.01,15,1,88,15,1
810,2,"2011-07-13",74,66,35,57,32,1,6,0,29.4,30.04,11.6,4,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,35,0,14,1,74,14,1
811,2,"2011-07-14",82,65,39,56,32,1,10,0,29.35,30,7.3,9,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,39,0,14,1,82,14,1
812,2,"2011-07-15",86,71,44,60,36,1,15,0,29.33,29.96,6.2,10,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,44,0,13,1,86,13,1
813,2,"2011-07-16",90,74,47,60,37,1,18,0,29.38,30,2.5,19,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,47,0,13,1,90,13,1
814,2,"2011-07-17",95,74,50,69,43,1,21,0,29.41,30.04,6.8,23,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,50,0,12,1,95,12,1
815,2,"2011-07-18",93,81,52,74,46,1,23,0,29.29,29.94,11.2,24,11.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93,52,0,11,1,93,11,1
816,2,"2011-07-19",92,79,51,73,46,1,22,0,29.23,29.86,3.2,6,6.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,51,0,11,1,92,11,1
817,2,"2011-07-20",100,77,54,73,46,1,25,0,29.15,29.78,7.6,23,9.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,54,0,11,1,100,11,1
818,2,"2011-07-21",101,82,57,72,46,1,28,0,29.16,29.77,5.3,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,57,0,11,1,101,11,1
819,2,"2011-07-22",100,71,NA,70,43,NA,NA,0.14,29.23,29.86,3.8,10,8.2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,100,52.173978580378,0.14,11,1,100,11,1
820,2,"2011-07-23",87,70,44,70,42,1,15,0.04,29.28,29.93,0.7,20,4.9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,87,44,0.04,12,1,87,12,1
821,2,"2011-07-24",87,72,45,69,41,1,16,0.02,29.32,29.95,0.7,20,5.7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,87,45,0.02,12,1,87,12,1
822,2,"2011-07-25",90,73,47,67,40,1,18,0.01,29.25,29.89,2.1,35,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,47,0.01,12,1,90,12,1
823,2,"2011-07-26",85,72,44,62,37,1,15,0.01,29.23,29.86,5.9,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,44,0.01,11,1,85,11,1
824,2,"2011-07-27",92,72,47,66,40,1,18,0,29.21,29.84,6,16,9.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,92,47,0,11,1,92,11,1
825,2,"2011-07-28",88,74,46,71,43,1,17,0,29.26,29.87,3.3,21,6.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,88,46,0,12,1,88,12,1
826,2,"2011-07-29",86,74,45,69,41,1,16,0.36,29.34,29.96,3.5,4,5.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,86,45,0.36,12,1,86,12,1
827,2,"2011-07-30",91,68,45,65,40,1,16,0,29.41,30.03,2,11,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,45,0,11,1,91,11,1
828,2,"2011-07-31",91,73,47,69,42,1,18,0,29.41,30.04,4.5,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,47,0,10,1,91,10,1
829,2,"2011-08-01",91,76,49,71,44,1,20,0,29.33,29.97,3.1,25,5.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,91,49,0,10,1,91,10,1
830,2,"2011-08-02",93,74,49,73,46,1,20,0.28,29.1,29.75,8,20,8.5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,93,49,0.28,10,1,93,10,1
831,2,"2011-08-03",87,73,45,66,40,1,16,0,29.16,29.78,9.6,1,10.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87,45,0,10,1,87,10,1
832,2,"2011-08-04",82,69,41,67,39,1,12,0,29.3,29.92,4.8,5,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,41,0,10,0,82,10,0
833,2,"2011-08-05",84,70,42,68,40,1,13,0,29.26,29.91,5.2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,42,0,9,0,84,9,0
834,2,"2011-08-06",85,73,44,70,41,1,15,0.69,29.15,29.8,1.3,3,3.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,85,44,0.69,10,1,85,10,1
835,2,"2011-08-07",87,70,44,69,41,1,15,0.49,29.09,29.73,3.6,26,5.6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,87,44,0.49,10,1,87,10,1
836,2,"2011-08-08",80,69,40,67,39,1,11,0.29,29.06,29.7,2.8,6,5.8,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,80,40,0.29,11,1,80,11,1
837,2,"2011-08-09",82,66,39,61,35,1,10,0.01,29.03,29.66,11,27,11.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,39,0.01,10,1,82,10,1
838,2,"2011-08-10",78,62,35,54,30,1,6,0,29.2,29.82,4.4,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,35,0,10,1,78,10,1
839,2,"2011-08-11",81,60,36,54,30,1,7,0,29.31,29.93,2.7,23,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,36,0,9,1,81,9,1
840,2,"2011-08-12",82,65,39,57,33,1,10,0,29.28,29.93,8.2,19,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,39,0,9,1,82,9,1
841,2,"2011-08-13",84,66,40,63,35,1,11,0.93,29.2,29.84,5.3,24,7.8,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,84,40,0.93,10,1,84,10,1
842,2,"2011-08-14",75,62,34,60,32,1,5,0.01,29.29,29.93,11.7,35,12.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,34,0.01,10,1,75,10,1
843,2,"2011-08-15",80,59,35,55,31,1,6,0,29.33,29.96,2.7,5,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,35,0,9,1,80,9,1
844,2,"2011-08-16",83,63,38,56,32,1,9,0,29.38,30.01,2.3,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,38,0,9,1,83,9,1
845,2,"2011-08-17",83,65,39,61,36,1,10,0,29.36,30.01,6,21,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,39,0,9,1,83,9,1
846,2,"2011-08-18",85,71,43,62,36,1,14,0,29.28,29.94,2.8,7,5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85,43,0,9,1,85,9,1
847,2,"2011-08-19",86,67,42,62,37,1,13,0,29.23,29.87,4.7,13,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,42,0,9,1,86,9,1
848,2,"2011-08-20",79,68,39,67,38,1,10,0.39,29.28,29.9,2,16,4.9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,79,39,0.39,10,1,79,10,1
849,2,"2011-08-21",81,66,39,58,33,1,10,0.01,29.32,29.95,7,32,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,81,39,0.01,10,1,81,10,1
850,2,"2011-08-22",82,61,37,59,33,1,8,0,29.36,30.01,0.7,8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,37,0,10,1,82,10,1
851,2,"2011-08-23",74,66,35,62,34,1,6,0.4,29.18,29.86,8.4,20,9.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,74,35,0.4,11,1,74,11,1
852,2,"2011-08-24",91,70,46,65,39,1,17,0,29.05,29.68,8.1,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,46,0,11,1,91,11,1
853,2,"2011-08-25",80,65,38,59,33,1,9,0,29.33,29.93,3.1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,38,0,11,1,80,11,1
854,2,"2011-08-26",83,61,37,58,33,1,8,0,29.32,29.97,1.2,20,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,37,0,10,1,83,10,1
855,2,"2011-08-27",83,67,40,61,35,1,11,0,29.26,29.91,8.1,1,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,40,0,10,1,83,10,1
856,2,"2011-08-28",77,61,34,55,30,1,5,0,29.26,29.91,8.5,1,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,34,0,10,1,77,10,1
857,2,"2011-08-29",78,61,35,57,31,1,6,0,29.36,30,1.1,6,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,35,0,10,1,78,10,1
858,2,"2011-08-30",79,64,37,54,30,1,8,0.02,29.38,30.02,5.9,15,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79,37,0.02,11,1,79,11,1
859,2,"2011-08-31",88,65,42,64,38,1,13,0.05,29.29,29.94,5.4,17,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,42,0.05,11,1,88,11,1
860,2,"2011-09-01",94,74,49,70,44,1,20,0,29.26,29.89,5.8,21,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,49,0,11,1,94,11,1
861,2,"2011-09-02",94,79,52,69,43,1,23,0,29.24,29.87,4,20,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,52,0,11,1,94,11,1
862,2,"2011-09-03",87,71,44,68,40,1,15,0.15,29.21,29.85,1.2,20,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,44,0.15,11,1,87,11,1
863,2,"2011-09-04",74,60,32,55,30,1,3,0,29.29,29.92,10.7,32,11.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74,32,0,12,1,74,12,1
864,2,"2011-09-05",67,53,25,46,22,26,1,0,29.43,30.07,15.9,36,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,25,0,12,1,67,12,1
865,2,"2011-09-06",66,57,27,47,23,24,1,0,29.49,30.14,13.8,4,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,27,0,11,1,66,11,1
866,2,"2011-09-07",70,58,29,47,24,2,1,0,29.47,30.13,12.4,2,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,29,0,11,1,70,11,1
867,2,"2011-09-08",74,62,33,54,28,1,4,0.06,29.36,30.03,14.9,2,15.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,74,33,0.06,12,1,74,12,1
868,2,"2011-09-09",72,64,33,61,32,1,4,0.11,29.28,29.94,7.9,4,8.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,72,33,0.11,13,1,72,13,1
869,2,"2011-09-10",76,58,32,60,32,1,3,0.01,29.34,29.99,0.9,14,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,76,32,0.01,13,1,76,13,1
870,2,"2011-09-11",83,60,37,59,33,1,8,0,29.33,29.98,4.3,25,4.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,37,0,12,1,83,12,1
871,2,"2011-09-12",86,64,40,59,34,1,11,0,29.24,29.9,9.2,23,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,40,0,12,1,86,12,1
872,2,"2011-09-13",76,58,32,55,30,1,3,0,29.26,29.89,3.4,31,7.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,76,32,0,12,1,76,12,1
873,2,"2011-09-14",60,48,19,45,20,4,1,0,29.47,NA,6,32,NA,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,60,19,0,13,1,60,13,1
874,2,"2011-09-15",60,44,17,36,14,6,1,0,29.67,30.32,7.2,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,17,0,13,1,60,13,1
